STA;SR125;SD18;IR125;ID119;SA90;SB0;CD230;TI10412;NO79;RL0;RR0;GX61;GY-103;GZ-36;AX-21;AY63;AZ-1009;END;
STA;SR145;SD20;IR145;ID162;SA91;SB0;CD227;TI10544;NO80;RL0;RR0;GX22;GY-204;GZ57;AX-20;AY66;AZ-1008;END;
STA;SR165;SD44;IR165;ID206;SA95;SB0;CD236;TI10676;NO81;RL0;RR0;GX-14;GY104;GZ-47;AX-27;AY58;AZ-1009;END;
STA;SR175;SD13;IR175;ID256;SA99;SB0;CD232;TI10808;NO82;RL0;RR0;GX-210;GY-1;GZ-62;AX-22;AY65;AZ-1032;END;
STA;SR155;SD47;IR155;ID234;SA90;SB0;CD229;TI10941;NO83;RL0;RR0;GX-18;GY37;GZ-43;AX-16;AY64;AZ-1007;END;
STA;SR135;SD19;IR135;ID178;SA91;SB0;CD231;TI11073;NO84;RL0;RR0;GX-57;GY119;GZ-37;AX-28;AY64;AZ-997;END;
STA;SR115;SD18;IR115;ID130;SA92;SB0;CD231;TI11206;NO85;RL0;RR0;GX-50;GY35;GZ-66;AX-22;AY67;AZ-1012;END;
STA;SR95;SD18;IR95;ID3;SA91;SB0;CD234;TI11338;NO86;RL0;RR0;GX-28;GY110;GZ-131;AX-25;AY71;AZ-1009;END;
STA;SR75;SD18;IR75;ID34;SA92;SB0;CD230;TI11469;NO87;RL0;RR0;GX77;GY-43;GZ37;AX-23;AY67;AZ-1016;END;
STA;SR55;SD20;IR55;ID99;SA93;SB0;CD236;TI11597;NO88;RL0;RR0;GX-50;GY38;GZ-54;AX-12;AY68;AZ-1015;END;
STA;SR35;SD17;IR35;ID163;SA94;SB1;CD230;TI11729;NO89;RL0;RR0;GX114;GY-90;GZ111;AX-20;AY73;AZ-1011;END;
STA;SR15;SD40;IR15;ID195;SA89;SB0;CD230;TI11862;NO90;RL0;RR0;GX243;GY-381;GZ192;AX-24;AY64;AZ-1016;END;
STA;SR6;SD40;IR6;ID215;SA96;SB0;CD236;TI11993;NO91;RL0;RR0;GX-223;GY-37;GZ64;AX-22;AY55;AZ-1015;END;
STA;SR26;SD40;IR26;ID234;SA91;SB0;CD232;TI12124;NO92;RL0;RR0;GX27;GY-223;GZ-19;AX-21;AY60;AZ-1013;END;
STA;SR46;SD16;IR46;ID166;SA121;SB0;CD230;TI12255;NO93;RL1;RR0;GX-373;GY-111;GZ-349;AX-27;AY43;AZ-987;END;
STA;SR66;SD21;IR66;ID126;SA112;SB0;CD230;TI12386;NO94;RL0;RR1;GX-625;GY-724;GZ-152;AX-28;AY51;AZ-1011;END;
STA;SR86;SD20;IR86;ID4;SA76;SB0;CD233;TI12519;NO95;RL1;RR1;GX-1085;GY148;GZ-108;AX-37;AY51;AZ-1018;END;
STA;SR106;SD20;IR106;ID2;SA121;SB0;CD230;TI12651;NO96;RL1;RR0;GX-936;GY-360;GZ-39;AX-31;AY62;AZ-1023;END;
STA;SR126;SD16;IR126;ID98;SA87;SB0;CD235;TI12784;NO97;RL1;RR1;GX457;GY255;GZ618;AX-18;AY65;AZ-1020;END;
STA;SR146;SD20;IR146;ID159;SA109;SB0;CD233;TI12916;NO98;RL1;RR1;GX161;GY-500;GZ103;AX-33;AY77;AZ-1015;END;
STA;SR166;SD45;IR166;ID234;SA124;SB0;CD229;TI13049;NO99;RL1;RR1;GX815;GY-407;GZ33;AX-15;AY62;AZ-1013;END;
STA;SR174;SD46;IR174;ID248;SA90;SB0;CD235;TI13181;NO100;RL1;RR1;GX285;GY-107;GZ60;AX-33;AY65;AZ-1041;END;
STA;SR154;SD47;IR154;ID224;SA121;SB2;CD233;TI13314;NO101;RL0;RR1;GX-1687;GY-484;GZ-362;AX-11;AY69;AZ-1006;END;
