STA;SR158;SD39;IR158;ID218;SA303;SB0;CD135;TI155926;NO383;END;
STA;SR138;SD175;IR138;ID134;SA299;SB0;CD126;TI156334;NO384;END;
STA;SR118;SD172;IR118;ID119;SA324;SB6;CD127;TI156741;NO385;END;
STA;SR98;SD174;IR98;ID22;SA246;SB5;CD120;TI157149;NO386;END;
STA;SR78;SD103;IR78;ID50;SA191;SB0;CD123;TI157556;NO387;END;
STA;SR58;SD184;IR58;ID123;SA200;SB0;CD127;TI157963;NO388;END;
STA;SR38;SD41;IR38;ID171;SA235;SB0;CD129;TI158370;NO389;END;
STA;SR18;SD39;IR18;ID215;SA230;SB0;CD134;TI158777;NO390;END;
STA;SR3;SD39;IR3;ID223;SA279;SB0;CD132;TI159184;NO391;END;
STA;SR23;SD41;IR23;ID200;SA309;SB0;CD128;TI159592;NO392;END;
STA;SR43;SD182;IR43;ID144;SA328;SB4;CD131;TI159998;NO393;END;
STA;SR63;SD99;IR63;ID50;SA227;SB0;CD135;TI160406;NO394;END;
STA;SR83;SD164;IR83;ID17;SA205;SB3;CD123;TI160814;NO395;END;
STA;SR103;SD161;IR103;ID114;SA174;SB0;CD140;TI161220;NO396;END;
STA;SR123;SD160;IR123;ID178;SA172;SB0;CD142;TI161628;NO397;END;
STA;SR143;SD42;IR143;ID208;SA226;SB11;CD135;TI162035;NO398;END;
STA;SR163;SD37;IR163;ID245;SA272;SB0;CD129;TI162443;NO399;END;
STA;SR177;SD35;IR177;ID238;SA264;SB8;CD139;TI162850;NO400;END;
STA;SR157;SD37;IR157;ID262;SA279;SB0;CD127;TI163258;NO401;END;
STA;SR137;SD468;IR137;ID205;SA275;SB8;CD137;TI163664;NO402;END;
STA;SR117;SD155;IR117;ID94;SA242;SB10;CD132;TI164072;NO403;END;
STA;SR97;SD152;IR97;ID10;SA209;SB0;CD141;TI164480;NO404;END;
STA;SR77;SD89;IR77;ID75;SA214;SB4;CD122;TI164887;NO405;END;
STA;SR57;SD87;IR57;ID53;SA256;SB0;CD127;TI165294;NO406;END;
STA;SR37;SD45;IR37;ID151;SA266;SB0;CD124;TI165701;NO407;END;
STA;SR17;SD43;IR17;ID195;SA291;SB0;CD131;TI166108;NO408;END;
STA;SR4;SD43;IR4;ID204;SA279;SB0;CD122;TI166515;NO409;END;
STA;SR24;SD45;IR24;ID186;SA310;SB0;CD121;TI166922;NO410;END;
STA;SR44;SD47;IR44;ID147;SA260;SB0;CD122;TI167329;NO411;END;
STA;SR64;SD83;IR64;ID57;SA233;SB0;CD120;TI167737;NO412;END;
STA;SR84;SD83;IR84;ID3;SA228;SB0;CD127;TI168143;NO413;END;
STA;SR104;SD143;IR104;ID2;SA148;SB0;CD121;TI168551;NO414;END;
STA;SR124;SD136;IR124;ID65;SA165;SB0;CD120;TI168957;NO415;END;
STA;SR144;SD78;IR144;ID185;SA237;SB12;CD122;TI169365;NO416;END;
STA;SR164;SD35;IR164;ID261;SA255;SB0;CD113;TI169773;NO417;END;
STA;SR176;SD33;IR176;ID245;SA308;SB0;CD116;TI170180;NO418;END;
STA;SR156;SD38;IR156;ID226;SA249;SB10;CD116;TI170588;NO419;END;
STA;SR136;SD108;IR136;ID121;SA190;SB10;CD117;TI170994;NO420;END;
STA;SR116;SD97;IR116;ID95;SA207;SB0;CD112;TI171402;NO421;END;
STA;SR96;SD134;IR96;ID22;SA230;SB0;CD121;TI171809;NO422;END;
STA;SR76;SD135;IR76;ID37;SA249;SB17;CD124;TI172217;NO423;END;
STA;SR56;SD71;IR56;ID95;SA249;SB0;CD127;TI172623;NO424;END;
STA;SR36;SD45;IR36;ID171;SA192;SB3;CD113;TI173031;NO425;END;
STA;SR16;SD45;IR16;ID205;SA181;SB0;CD117;TI173438;NO426;END;
STA;SR5;SD46;IR5;ID197;SA177;SB0;CD114;TI173845;NO427;END;
STA;SR25;SD45;IR25;ID192;SA189;SB0;CD127;TI174253;NO428;END;
STA;SR45;SD50;IR45;ID153;SA186;SB0;CD112;TI174659;NO429;END;
STA;SR65;SD68;IR65;ID70;SA205;SB0;CD122;TI175067;NO430;END;
STA;SR85;SD126;IR85;ID98;SA219;SB0;CD123;TI175474;NO431;END;
STA;SR105;SD120;IR105;ID2;SA135;SB0;CD115;TI175881;NO432;END;
STA;SR125;SD120;IR125;ID111;SA185;SB21;CD120;TI176288;NO433;END;
STA;SR145;SD501;IR145;ID148;SA210;SB32;CD116;TI176696;NO434;END;
STA;SR165;SD42;IR165;ID254;SA298;SB0;CD116;TI177103;NO435;END;
STA;SR175;SD43;IR175;ID278;SA325;SB0;CD110;TI177511;NO436;END;
STA;SR155;SD436;IR155;ID152;SA205;SB0;CD117;TI177917;NO437;END;
STA;SR135;SD59;IR135;ID115;SA198;SB0;CD121;TI178325;NO438;END;
STA;SR115;SD114;IR115;ID111;SA193;SB0;CD121;TI178733;NO439;END;
STA;SR95;SD114;IR95;ID30;SA182;SB14;CD110;TI179140;NO440;END;
STA;SR75;SD115;IR75;ID54;SA230;SB0;CD112;TI179548;NO441;END;
STA;SR55;SD57;IR55;ID75;SA221;SB0;CD109;TI179954;NO442;END;
STA;SR35;SD45;IR35;ID170;SA226;SB0;CD115;TI180362;NO443;END;
STA;SR15;SD43;IR15;ID201;SA212;SB0;CD124;TI180769;NO444;END;
STA;SR6;SD45;IR6;ID194;SA231;SB0;CD117;TI181176;NO445;END;
STA;SR26;SD45;IR26;ID193;SA254;SB15;CD117;TI181583;NO446;END;
STA;SR46;SD57;IR46;ID65;SA180;SB12;CD118;TI181990;NO447;END;
STA;SR66;SD106;IR66;ID89;SA179;SB3;CD127;TI182397;NO448;END;
STA;SR86;SD108;IR86;ID65;SA206;SB0;CD119;TI182805;NO449;END;
STA;SR106;SD105;IR106;ID29;SA149;SB2;CD118;TI183212;NO450;END;
STA;SR126;SD74;IR126;ID139;SA181;SB2;CD121;TI183619;NO451;END;
STA;SR146;SD110;IR146;ID167;SA208;SB0;CD119;TI184027;NO452;END;
STA;SR166;SD43;IR166;ID169;SA238;SB1;CD122;TI184434;NO453;END;
STA;SR174;SD39;IR174;ID206;SA267;SB2;CD127;TI184841;NO454;END;
STA;SR154;SD174;IR154;ID190;SA269;SB0;CD122;TI185248;NO455;END;
STA;SR134;SD99;IR134;ID147;SA261;SB37;CD119;TI185656;NO456;END;
STA;SR114;SD99;IR114;ID117;SA261;SB0;CD110;TI186063;NO457;END;
STA;SR94;SD99;IR94;ID21;SA181;SB0;CD128;TI186471;NO458;END;
STA;SR74;SD100;IR74;ID49;SA175;SB16;CD118;TI186877;NO459;END;
STA;SR54;SD101;IR54;ID86;SA160;SB6;CD130;TI187285;NO460;END;
STA;SR34;SD47;IR34;ID58;SA146;SB1;CD134;TI187693;NO461;END;
STA;SR14;SD45;IR14;ID195;SA193;SB0;CD125;TI188099;NO462;END;
STA;SR7;SD45;IR7;ID199;SA222;SB0;CD121;TI188507;NO463;END;
STA;SR27;SD45;IR27;ID8;SA172;SB7;CD121;TI188913;NO464;END;
STA;SR47;SD424;IR47;ID86;SA166;SB7;CD108;TI189321;NO465;END;
STA;SR67;SD97;IR67;ID71;SA184;SB0;CD116;TI189727;NO466;END;
STA;SR87;SD96;IR87;ID29;SA148;SB0;CD123;TI190135;NO467;END;
STA;SR107;SD91;IR107;ID82;SA176;SB0;CD122;TI190541;NO468;END;
STA;SR127;SD89;IR127;ID159;SA210;SB0;CD122;TI190949;NO469;END;
STA;SR147;SD41;IR147;ID155;SA213;SB0;CD118;TI191356;NO470;END;
STA;SR167;SD42;IR167;ID201;SA245;SB0;CD120;TI191764;NO471;END;
STA;SR173;SD41;IR173;ID214;SA240;SB0;CD115;TI192172;NO472;END;
STA;SR153;SD71;IR153;ID159;SA210;SB0;CD111;TI192578;NO473;END;
STA;SR133;SD57;IR133;ID142;SA230;SB0;CD109;TI192986;NO474;END;
STA;SR113;SD87;IR113;ID78;SA219;SB0;CD125;TI193393;NO475;END;
STA;SR73;SD89;IR73;ID75;SA236;SB0;CD115;TI194207;NO477;END;
STA;SR53;SD89;IR53;ID95;SA203;SB8;CD116;TI194615;NO478;END;
STA;SR33;SD45;IR33;ID30;SA171;SB0;CD120;TI195021;NO479;END;
STA;SR13;SD45;IR13;ID196;SA209;SB3;CD116;TI195429;NO480;END;
STA;SR8;SD45;IR8;ID191;SA240;SB0;CD125;TI195836;NO481;END;
STA;SR28;SD45;IR28;ID2;SA253;SB3;CD113;TI196243;NO482;END;
STA;SR48;SD47;IR48;ID96;SA189;SB0;CD122;TI196651;NO483;END;
STA;SR68;SD81;IR68;ID91;SA166;SB0;CD127;TI197057;NO484;END;
STA;SR88;SD83;IR88;ID136;SA200;SB0;CD119;TI197465;NO485;END;
STA;SR108;SD77;IR108;ID71;SA182;SB0;CD123;TI197871;NO486;END;
STA;SR128;SD73;IR128;ID136;SA187;SB10;CD145;TI198279;NO487;END;
STA;SR148;SD44;IR148;ID197;SA193;SB0;CD136;TI198686;NO488;END;
STA;SR168;SD35;IR168;ID214;SA223;SB0;CD134;TI199094;NO489;END;
STA;SR172;SD42;IR172;ID214;SA227;SB31;CD139;TI199501;NO490;END;
STA;SR152;SD41;IR152;ID217;SA247;SB0;CD132;TI199908;NO491;END;
STA;SR132;SD68;IR132;ID158;SA259;SB0;CD130;TI200315;NO492;END;
STA;SR112;SD263;IR112;ID10;SA230;SB0;CD139;TI200723;NO493;END;
STA;SR92;SD261;IR92;ID10;SA201;SB0;CD147;TI201131;NO494;END;
STA;SR72;SD71;IR72;ID82;SA166;SB3;CD149;TI201537;NO495;END;
STA;SR52;SD71;IR52;ID130;SA170;SB0;CD130;TI201945;NO496;END;
STA;SR32;SD50;IR32;ID87;SA153;SB4;CD138;TI202352;NO497;END;
STA;SR12;SD47;IR12;ID25;SA150;SB0;CD140;TI202759;NO498;END;
STA;SR9;SD47;IR9;ID2;SA141;SB6;CD143;TI203166;NO499;END;
STA;SR29;SD195;IR29;ID74;SA181;SB0;CD135;TI203573;NO500;END;
STA;SR49;SD65;IR49;ID155;SA201;SB5;CD139;TI203979;NO501;END;
STA;SR69;SD65;IR69;ID91;SA161;SB0;CD134;TI204387;NO502;END;
STA;SR89;SD140;IR89;ID54;SA147;SB0;CD142;TI204794;NO503;END;
STA;SR109;SD251;IR109;ID25;SA159;SB8;CD132;TI205201;NO504;END;
STA;SR129;SD58;IR129;ID129;SA181;SB0;CD133;TI205608;NO505;END;
STA;SR149;SD55;IR149;ID194;SA211;SB5;CD138;TI206016;NO506;END;
STA;SR169;SD37;IR169;ID241;SA247;SB0;CD126;TI206424;NO507;END;
STA;SR171;SD35;IR171;ID241;SA241;SB20;CD132;TI206830;NO508;END;
STA;SR151;SD55;IR151;ID197;SA225;SB0;CD124;TI207238;NO509;END;
STA;SR131;SD53;IR131;ID139;SA206;SB1;CD130;TI207645;NO510;END;
STA;SR111;SD241;IR111;ID17;SA208;SB0;CD135;TI208053;NO511;END;
STA;SR91;SD241;IR91;ID29;SA191;SB0;CD127;TI208460;NO512;END;
STA;SR71;SD57;IR71;ID89;SA200;SB0;CD117;TI208867;NO513;END;
STA;SR51;SD55;IR51;ID149;SA200;SB0;CD131;TI209274;NO514;END;
STA;SR31;SD55;IR31;ID146;SA177;SB0;CD122;TI209681;NO515;END;
STA;SR11;SD48;IR11;ID24;SA127;SB2;CD119;TI210088;NO516;END;
STA;SR10;SD47;IR10;ID25;SA156;SB2;CD114;TI210496;NO517;END;
STA;SR30;SD54;IR30;ID161;SA181;SB0;CD129;TI210903;NO518;END;
STA;SR50;SD51;IR50;ID142;SA195;SB0;CD137;TI211310;NO519;END;
STA;SR70;SD117;IR70;ID86;SA180;SB7;CD121;TI211717;NO520;END;
STA;SR90;SD118;IR90;ID37;SA172;SB5;CD128;TI212124;NO521;END;
STA;SR110;SD229;IR110;ID2;SA161;SB0;CD106;TI212532;NO522;END;
STA;SR130;SD231;IR130;ID136;SA170;SB0;CD118;TI212938;NO523;END;
STA;SR150;SD45;IR150;ID205;SA223;SB1;CD115;TI213346;NO524;END;
STA;SR170;SD37;IR170;ID238;SA236;SB3;CD122;TI213753;NO525;END;
STA;SR150;SD45;IR150;ID207;SA228;SB3;CD114;TI214161;NO526;END;
STA;SR130;SD79;IR130;ID136;SA153;SB14;CD115;TI214568;NO527;END;
STA;SR110;SD224;IR110;ID2;SA147;SB0;CD123;TI214976;NO528;END;
STA;SR90;SD109;IR90;ID34;SA155;SB0;CD126;TI215383;NO529;END;
STA;SR70;SD107;IR70;ID87;SA170;SB0;CD120;TI215790;NO530;END;
STA;SR50;SD48;IR50;ID144;SA224;SB0;CD132;TI216198;NO531;END;
STA;SR30;SD45;IR30;ID187;SA240;SB0;CD116;TI216604;NO532;END;
STA;SR11;SD45;IR11;ID21;SA168;SB22;CD132;TI217012;NO533;END;
STA;SR31;SD45;IR31;ID186;SA242;SB14;CD117;TI217418;NO534;END;
STA;SR51;SD255;IR51;ID139;SA221;SB0;CD119;TI217826;NO535;END;
STA;SR71;SD101;IR71;ID64;SA202;SB0;CD115;TI218233;NO536;END;
STA;SR91;SD98;IR91;ID44;SA206;SB0;CD122;TI218640;NO537;END;
STA;SR111;SD214;IR111;ID73;SA189;SB0;CD126;TI219047;NO538;END;
STA;SR131;SD69;IR131;ID146;SA214;SB0;CD130;TI219455;NO539;END;
STA;SR151;SD152;IR151;ID214;SA249;SB0;CD129;TI219862;NO540;END;
STA;SR169;SD37;IR169;ID255;SA252;SB4;CD131;TI220269;NO541;END;
STA;SR149;SD152;IR149;ID209;SA257;SB16;CD130;TI220677;NO542;END;
STA;SR129;SD65;IR129;ID130;SA252;SB1;CD133;TI221084;NO543;END;
STA;SR109;SD207;IR109;ID7;SA198;SB8;CD131;TI221492;NO544;END;
STA;SR89;SD96;IR89;ID47;SA194;SB8;CD135;TI221899;NO545;END;
STA;SR69;SD92;IR69;ID84;SA197;SB0;CD134;TI222306;NO546;END;
STA;SR49;SD247;IR49;ID149;SA220;SB1;CD134;TI222713;NO547;END;
STA;SR29;SD44;IR29;ID189;SA221;SB15;CD131;TI223120;NO548;END;
STA;SR12;SD41;IR12;ID202;SA212;SB26;CD131;TI223527;NO549;END;
STA;SR32;SD43;IR32;ID186;SA247;SB0;CD128;TI223935;NO550;END;
STA;SR52;SD242;IR52;ID136;SA233;SB0;CD134;TI224342;NO551;END;
STA;SR72;SD87;IR72;ID74;SA184;SB0;CD140;TI224749;NO552;END;
STA;SR92;SD197;IR92;ID45;SA162;SB3;CD142;TI225157;NO553;END;
STA;SR112;SD197;IR112;ID71;SA186;SB0;CD135;TI225563;NO554;END;
STA;SR132;SD58;IR132;ID157;SA228;SB0;CD133;TI225971;NO555;END;
STA;SR152;SD37;IR152;ID214;SA233;SB2;CD138;TI226378;NO556;END;
STA;SR168;SD35;IR168;ID249;SA257;SB0;CD142;TI226786;NO557;END;
STA;SR148;SD221;IR148;ID207;SA235;SB0;CD140;TI227192;NO558;END;
STA;SR128;SD199;IR128;ID138;SA193;SB0;CD145;TI227600;NO559;END;
STA;SR108;SD192;IR108;ID21;SA169;SB0;CD142;TI228007;NO560;END;
STA;SR88;SD192;IR88;ID45;SA201;SB4;CD144;TI228415;NO561;END;
STA;SR68;SD81;IR68;ID83;SA180;SB0;CD151;TI228822;NO562;END;
STA;SR48;SD287;IR48;ID143;SA196;SB10;CD131;TI229229;NO563;END;
STA;SR28;SD43;IR28;ID196;SA195;SB0;CD140;TI229637;NO564;END;
STA;SR13;SD46;IR13;ID205;SA232;SB0;CD141;TI230043;NO565;END;
STA;SR33;SD41;IR33;ID177;SA242;SB0;CD138;TI230451;NO566;END;
STA;SR53;SD77;IR53;ID130;SA197;SB10;CD147;TI230858;NO567;END;
STA;SR73;SD75;IR73;ID79;SA169;SB8;CD141;TI231265;NO568;END;
STA;SR93;SD184;IR93;ID45;SA163;SB0;CD143;TI231672;NO569;END;
STA;SR113;SD184;IR113;ID87;SA159;SB22;CD140;TI232080;NO570;END;
STA;SR133;SD187;IR133;ID155;SA245;SB0;CD141;TI232486;NO571;END;
STA;SR153;SD38;IR153;ID217;SA261;SB4;CD143;TI232894;NO572;END;
STA;SR167;SD35;IR167;ID250;SA254;SB12;CD138;TI233302;NO573;END;
STA;SR147;SD217;IR147;ID215;SA221;SB0;CD138;TI233709;NO574;END;
STA;SR127;SD217;IR127;ID132;SA194;SB0;CD137;TI234117;NO575;END;
STA;SR107;SD177;IR107;ID96;SA206;SB0;CD141;TI234524;NO576;END;
STA;SR87;SD176;IR87;ID50;SA189;SB0;CD143;TI234931;NO577;END;
STA;SR67;SD69;IR67;ID95;SA219;SB0;CD148;TI235338;NO578;END;
STA;SR47;SD69;IR47;ID152;SA239;SB7;CD142;TI235746;NO579;END;
STA;SR27;SD43;IR27;ID195;SA259;SB10;CD152;TI236152;NO580;END;
STA;SR14;SD43;IR14;ID207;SA238;SB20;CD148;TI236560;NO581;END;
STA;SR34;SD43;IR34;ID178;SA240;SB0;CD139;TI236967;NO582;END;
STA;SR54;SD66;IR54;ID129;SA184;SB0;CD148;TI237374;NO583;END;
STA;SR74;SD65;IR74;ID70;SA154;SB0;CD140;TI237782;NO584;END;
STA;SR94;SD167;IR94;ID52;SA156;SB0;CD137;TI238188;NO585;END;
STA;SR114;SD166;IR114;ID74;SA192;SB0;CD141;TI238596;NO586;END;
STA;SR134;SD207;IR134;ID151;SA236;SB0;CD144;TI239003;NO587;END;
STA;SR154;SD38;IR154;ID210;SA279;SB5;CD151;TI239411;NO588;END;
STA;SR166;SD35;IR166;ID236;SA286;SB15;CD145;TI239817;NO589;END;
STA;SR146;SD205;IR146;ID190;SA215;SB0;CD145;TI240225;NO590;END;
STA;SR126;SD161;IR126;ID122;SA221;SB0;CD145;TI240632;NO591;END;
STA;SR106;SD160;IR106;ID52;SA175;SB13;CD157;TI241040;NO592;END;
STA;SR86;SD160;IR86;ID53;SA169;SB0;CD142;TI241447;NO593;END;
STA;SR66;SD168;IR66;ID99;SA188;SB24;CD139;TI241855;NO594;END;
STA;SR46;SD45;IR46;ID155;SA229;SB5;CD139;TI242262;NO595;END;
STA;SR26;SD43;IR26;ID198;SA260;SB0;CD138;TI242669;NO596;END;
STA;SR15;SD43;IR15;ID207;SA271;SB0;CD137;TI243076;NO597;END;
STA;SR35;SD43;IR35;ID182;SA239;SB0;CD133;TI243483;NO598;END;
STA;SR55;SD53;IR55;ID138;SA185;SB4;CD132;TI243891;NO599;END;
STA;SR75;SD156;IR75;ID80;SA174;SB5;CD133;TI244297;NO600;END;
STA;SR95;SD150;IR95;ID56;SA172;SB9;CD123;TI244705;NO601;END;
STA;SR115;SD150;IR115;ID82;SA178;SB0;CD126;TI245112;NO602;END;
STA;SR135;SD175;IR135;ID155;SA176;SB0;CD114;TI245519;NO603;END;
STA;SR155;SD196;IR155;ID218;SA230;SB15;CD124;TI245926;NO604;END;
STA;SR165;SD35;IR165;ID240;SA243;SB18;CD116;TI246334;NO605;END;
STA;SR145;SD174;IR145;ID186;SA231;SB2;CD119;TI246742;NO606;END;
STA;SR125;SD147;IR125;ID118;SA224;SB7;CD128;TI247149;NO607;END;
STA;SR105;SD144;IR105;ID57;SA171;SB1;CD128;TI247557;NO608;END;
STA;SR85;SD144;IR85;ID61;SA157;SB0;CD125;TI247964;NO609;END;
STA;SR65;SD170;IR65;ID106;SA174;SB0;CD116;TI248371;NO610;END;
STA;SR45;SD45;IR45;ID163;SA198;SB0;CD125;TI248778;NO611;END;
STA;SR25;SD44;IR25;ID199;SA249;SB3;CD120;TI249186;NO612;END;
STA;SR16;SD43;IR16;ID210;SA274;SB11;CD124;TI249592;NO613;END;
STA;SR36;SD43;IR36;ID184;SA301;SB0;CD119;TI250000;NO614;END;
STA;SR56;SD84;IR56;ID131;SA231;SB0;CD121;TI250406;NO615;END;
STA;SR76;SD138;IR76;ID118;SA177;SB4;CD134;TI250814;NO616;END;
STA;SR96;SD134;IR96;ID66;SA156;SB0;CD123;TI251222;NO617;END;
STA;SR116;SD134;IR116;ID58;SA175;SB0;CD126;TI251628;NO618;END;
STA;SR136;SD162;IR136;ID155;SA193;SB0;CD122;TI252036;NO619;END;
STA;SR156;SD38;IR156;ID221;SA246;SB0;CD125;TI252443;NO620;END;
STA;SR164;SD35;IR164;ID237;SA247;SB0;CD124;TI252851;NO621;END;
STA;SR144;SD138;IR144;ID183;SA261;SB0;CD130;TI253258;NO622;END;
STA;SR124;SD131;IR124;ID115;SA234;SB0;CD121;TI253666;NO623;END;
STA;SR104;SD128;IR104;ID67;SA191;SB1;CD120;TI254072;NO624;END;
STA;SR84;SD128;IR84;ID66;SA188;SB0;CD121;TI254480;NO625;END;
STA;SR64;SD137;IR64;ID103;SA198;SB10;CD121;TI254887;NO626;END;
STA;SR44;SD43;IR44;ID167;SA200;SB0;CD129;TI255295;NO627;END;
STA;SR24;SD41;IR24;ID207;SA203;SB0;CD126;TI255702;NO628;END;
STA;SR17;SD41;IR17;ID207;SA212;SB0;CD120;TI256109;NO629;END;
STA;SR37;SD41;IR37;ID183;SA230;SB0;CD131;TI256517;NO630;END;
STA;SR57;SD132;IR57;ID130;SA205;SB7;CD126;TI256923;NO631;END;
STA;SR77;SD122;IR77;ID49;SA154;SB9;CD129;TI257331;NO632;END;
STA;SR97;SD119;IR97;ID70;SA151;SB0;CD122;TI257737;NO633;END;
STA;SR117;SD118;IR117;ID53;SA150;SB0;CD124;TI258145;NO634;END;
STA;SR137;SD127;IR137;ID163;SA202;SB0;CD121;TI258552;NO635;END;
STA;SR157;SD37;IR157;ID245;SA254;SB0;CD129;TI258960;NO636;END;
STA;SR163;SD35;IR163;ID233;SA249;SB3;CD122;TI259366;NO637;END;
STA;SR143;SD124;IR143;ID182;SA212;SB0;CD126;TI259774;NO638;END;
STA;SR123;SD114;IR123;ID122;SA207;SB0;CD127;TI260182;NO639;END;
STA;SR103;SD112;IR103;ID74;SA182;SB0;CD133;TI260589;NO640;END;
STA;SR83;SD112;IR83;ID78;SA195;SB0;CD125;TI260997;NO641;END;
STA;SR63;SD122;IR63;ID103;SA203;SB10;CD128;TI261403;NO642;END;
STA;SR43;SD43;IR43;ID170;SA207;SB7;CD130;TI261811;NO643;END;
STA;SR23;SD41;IR23;ID217;SA207;SB0;CD127;TI262218;NO644;END;
STA;SR18;SD42;IR18;ID216;SA221;SB0;CD127;TI262625;NO645;END;
STA;SR38;SD42;IR38;ID180;SA217;SB0;CD125;TI263032;NO646;END;
STA;SR58;SD118;IR58;ID121;SA213;SB0;CD127;TI263440;NO647;END;
STA;SR78;SD107;IR78;ID82;SA189;SB15;CD118;TI263846;NO648;END;
STA;SR98;SD104;IR98;ID82;SA209;SB16;CD118;TI264254;NO649;END;
STA;SR118;SD105;IR118;ID29;SA217;SB0;CD116;TI264662;NO650;END;
STA;SR138;SD111;IR138;ID170;SA212;SB0;CD117;TI265069;NO651;END;
STA;SR158;SD37;IR158;ID225;SA271;SB0;CD122;TI265476;NO652;END;
STA;SR162;SD37;IR162;ID233;SA276;SB0;CD123;TI265883;NO653;END;
STA;SR142;SD108;IR142;ID175;SA223;SB0;CD122;TI266291;NO654;END;
STA;SR122;SD99;IR122;ID105;SA194;SB0;CD122;TI266698;NO655;END;
STA;SR102;SD99;IR102;ID86;SA210;SB0;CD118;TI267106;NO656;END;
STA;SR82;SD97;IR82;ID87;SA204;SB9;CD112;TI267512;NO657;END;
